,Venue_ID,Lat,Long,category,country
5550,4ba80a3bf964a5206bc839e3,47.654172,-122.315962,College Residence Hall,US
5551,4ba802d5f964a52019c639e3,47.727603,-122.165227,Middle School,US
5552,4ba7f618f964a52023c239e3,47.628007,-122.163338,Sporting Goods Shop,US
5553,4ba7f36df964a52046c139e3,47.458817,-122.259208,Juice Bar,US
5554,4ba7f036f964a5203cc039e3,47.610198,-122.34127,Clothing Store,US
5555,4ba7e6daf964a52035bd39e3,47.459026,-122.257763,Miscellaneous Shop,US
5556,4ba7dcb3f964a520e0b939e3,47.45898,-122.258458,Clothing Store,US
5557,4ba7d6b3f964a520d9b739e3,47.675082,-122.122429,Coffee Shop,US
5558,4ba7d3f7f964a520f4b639e3,47.444428,-122.247761,Gas Station / Garage,US
5559,4ba7d212f964a5204fb639e3,47.6363,-122.128705,Coworking Space,US
5560,4ba7c74af964a5209cb239e3,47.615356,-122.335695,Caf,US
5561,4ba7c5adf964a520f6b139e3,47.439875,-122.222123,Paper / Office Supplies Store,US
5562,4ba7b9eff964a52074ad39e3,47.622543,-122.132831,Fast Food Restaurant,US
5563,4ba7b086f964a52000aa39e3,47.625838,-122.3453,Conference Room,US
5564,4ba79333f964a520ce9e39e3,47.604787,-122.335013,Office,US
5565,4ba792b0f964a520969e39e3,47.618878,-122.309912,Coworking Space,US
5566,4ba79194f964a520389e39e3,47.629644,-122.163816,Trade School,US
5567,4ba77b95f964a520419739e3,47.709754,-122.188208,Coworking Space,US
5568,4ba6e255f964a520667539e3,47.579208,-122.410051,Pizza Place,US
5569,4ba6dbbbf964a520d47339e3,47.608048,-122.33347,Home (private),US
5570,4ba6d1c6f964a520807139e3,47.461958,-122.333322,Pizza Place,US
5571,4ba6d096f964a5203f7139e3,47.630797,-122.144843,Miscellaneous Shop,US
5572,4ba6ce55f964a520d17039e3,47.604492,-122.309975,Home (private),US
5573,4ba6acfdf964a520126839e3,47.721822,-122.328385,Park,US
5574,4ba69ee4f964a5208b6339e3,47.608048,-122.33347,Home (private),US
5575,4ba69823f964a5204f6139e3,47.626029,-122.373461,Harbor / Marina,US
5576,4ba67ff9f964a5207f5839e3,47.6052,-122.330986,Building,US
5577,4ba67df6f964a520c25739e3,47.605903,-122.33207,Building,US
5578,4ba67892f964a520d15539e3,47.745789,-122.302705,Middle School,US
5579,4ba671a6f964a520155339e3,47.675497,-122.206928,Salon / Barbershop,US
5580,4ba66fe5f964a520525239e3,47.668476,-122.372718,Automotive Shop,US
5581,4ba66428f964a520684d39e3,47.444046,-122.219462,Fast Food Restaurant,US
5582,4ba63d69f964a520443e39e3,47.611578,-122.332734,Caf,US
5583,4ba5c7d5f964a520cf2139e3,47.605312,-122.338176,Bus Line,US
5584,4ba59b12f964a520fe1539e3,47.692067,-122.345303,Home (private),US
5585,4ba56d79f964a5200a0639e3,47.616587,-122.306363,Home (private),US
5586,4ba563c9f964a5204d0239e3,47.708782,-122.333464,Mediterranean Restaurant,US
5587,4ba55ccbf964a52042ff38e3,47.691411,-122.355149,Mexican Restaurant,US
5588,4ba546c8f964a52007f538e3,47.58927,-122.191434,Farm,US
5589,4ba545ddf964a5208cf438e3,47.661196,-122.183719,Building,US
5590,4ba543c6f964a52087f338e3,47.521374,-122.367107,Burrito Place,US
5591,4ba5435df964a52056f338e3,47.614798,-122.199158,Men's Store,US
5592,4ba53aa8f964a520d5ee38e3,47.591658,-122.183094,Park,US
5593,4ba53816f964a52081ed38e3,47.636767,-122.236977,Bus Line,US
5594,4ba534d5f964a520c7eb38e3,47.459062,-122.257815,Clothing Store,US
5595,4ba53478f964a52099eb38e3,47.606248,-122.337171,Salon / Barbershop,US
5596,4ba52ffdf964a52057e938e3,47.609212,-122.341529,Juice Bar,US
5597,4ba5212bf964a52042e138e3,47.64602,-122.296586,Hiking Trail,US
5598,4ba51602f964a5200ddb38e3,47.60949,-122.3333,American Restaurant,US
5599,4ba511fcf964a520d2d838e3,47.585191,-122.304054,Convenience Store,US
5600,4ba4f20df964a520b4c638e3,47.619531,-122.342621,Dentist's Office,US
5601,4ba4c66ff964a520b1b338e3,47.446157,-122.303538,Airport Gate,US
5602,4ba49261f964a520fea438e3,47.584199,-122.320358,Nightclub,US
5603,4ba47ddaf964a52047a038e3,47.752684,-122.327222,Home (private),US
5604,4ba457b5f964a520519738e3,47.620668,-122.310351,Event Space,US
5605,4ba439ccf964a520aa8d38e3,47.6628,-122.299228,Parking,US
5606,4ba42cc9f964a5201b8938e3,47.594989,-122.19683,Gas Station / Garage,US
5607,4ba42a84f964a520458838e3,47.613317,-122.303045,Gas Station / Garage,US
5608,4ba42058f964a5202e8438e3,47.622857,-122.297047,Pet Store,US
5609,4ba41c13f964a5207c8238e3,47.656818,-122.207456,Wine Bar,US
5610,4ba415f3f964a520e27f38e3,47.614085,-122.321775,Cosmetics Shop,US
5611,4ba40d4ef964a520227c38e3,47.614644,-122.196682,Office,US
5612,4ba40a2ef964a520a47a38e3,47.609875,-122.341046,Salon / Barbershop,US
5613,4ba3fbaaf964a5203f7438e3,47.60612,-122.333279,Dessert Shop,US
5614,4ba3faccf964a520e77338e3,47.702808,-122.343953,Dentist's Office,US
5615,4ba3fa5ef964a520c57338e3,47.60881,-122.34043,Butcher,US
5616,4ba3f6e4f964a520277238e3,47.606665,-122.326263,Residential Building (Apartment / Condo),US
5617,4ba3f10df964a520cb6f38e3,47.615149,-122.338561,American Restaurant,US
5618,4ba3ec56f964a520f96d38e3,47.523667,-122.264571,Playground,US
5619,4ba3df88f964a520e46838e3,47.504275,-122.159702,Fast Food Restaurant,US
5620,4ba3d541f964a5207e6438e3,47.615653,-122.20296,Clothing Store,US
5621,4ba3b6fff964a5208c5738e3,47.628586,-122.132437,Office,US
5622,4ba39760f964a520f84938e3,47.622283,-122.347422,Parking,US
5623,4ba321e1f964a520092d38e3,47.605008,-122.339281,Building,US
5624,4ba30f03f964a520092a38e3,47.548263,-122.316378,Beach,US
5625,4ba2d63ff964a5200f1d38e3,47.618057,-122.337648,Bar,US
5626,4ba2ccfbf964a5204e1a38e3,47.627398,-122.152491,College Arts Building,US
5627,4ba2c6aef964a520571838e3,47.615363,-122.317357,Coworking Space,US
5628,4ba2c535f964a520da1738e3,47.466513,-122.328472,Concert Hall,US
5629,4ba2c48af964a5209e1738e3,47.753657,-122.279908,Pizza Place,US
5630,4ba2ba2ef964a520001438e3,47.612318,-122.319918,Home (private),US
5631,4ba2b25cf964a520401138e3,47.596954,-122.333783,Office,US
5632,4ba2ad27f964a5201d0f38e3,47.615248,-122.19596,Salon / Barbershop,US
5633,4ba2a77df964a520010d38e3,47.440901,-122.244202,Coffee Shop,US
5634,4ba2a067f964a5207c0a38e3,47.607194,-122.338155,Cocktail Bar,US
5635,4ba291bef964a5202c0538e3,47.537867,-122.16542,Coffee Shop,US
5636,4ba28517f964a520810038e3,47.67532,-122.206366,Drugstore / Pharmacy,US
5637,4ba275fff964a520f9fa37e3,47.615494,-122.335918,Bakery,US
5638,4ba257fcf964a52044ef37e3,47.484146,-122.217883,Fast Food Restaurant,US
5639,4ba252e0f964a52042ed37e3,47.619876,-122.321391,Bus Line,US
5640,4ba25255f964a52015ed37e3,47.619905,-122.318387,Bus Line,US
5641,4ba249eff964a5201aea37e3,47.609015,-122.321177,Hospital,US
5642,4ba24943f964a520e3e937e3,47.505509,-122.184598,Middle School,US
5643,4ba23d97f964a5203de637e3,47.54643,-122.28545,Bus Station,US
5644,4ba19e87f964a52040c437e3,47.67629,-122.207091,Ice Cream Shop,US
5645,4ba18d62f964a52006c037e3,47.439127,-122.30268,Plane,US
5646,4ba18714f964a52047be37e3,47.661458,-122.330446,Bar,US
5647,4ba186e6f964a52039be37e3,47.45097,-122.263114,Italian Restaurant,US
5648,4ba161e7f964a5201eb237e3,47.615501,-122.320662,Arts & Crafts Store,US
5649,4ba15eacf964a520f0b037e3,47.704246,-122.174191,Martial Arts Dojo,US
5650,4ba15054f964a520b0ab37e3,47.72207,-122.345673,Medical Center,US
5651,4ba114a4f964a520d89537e3,47.41183,-122.291238,River,US
5652,4ba0ee7af964a520038837e3,47.44383,-122.196979,Fire Station,US
5653,4ba0e39ef964a520df8437e3,47.561099,-122.387179,Bus Station,US
5654,4ba04226f964a520a86437e3,47.458264,-122.257566,Women's Store,US
5655,4ba03c17f964a5204f6337e3,47.458894,-122.25913,Dessert Shop,US
5656,4ba0364ff964a520de6137e3,47.690981,-122.400876,Park,US
5657,4ba0304af964a520596037e3,47.7082,-122.323245,Bus Station,US
5658,4ba02a26f964a520ce5e37e3,47.63236,-122.357127,Building,US
5659,4ba026c1f964a520ed5d37e3,47.521394,-122.376747,Bus Line,US
5660,4ba02480f964a5204b5d37e3,47.693955,-122.376461,Tanning Salon,US
5661,4ba01eeef964a520b05b37e3,47.706348,-122.325986,Cosmetics Shop,US
5662,4ba016bdf964a5200b5937e3,47.617417,-122.201743,Other Great Outdoors,US
5663,4ba01585f964a520b55837e3,47.558181,-122.154888,School,US
5664,4b9ff81ef964a520964e37e3,47.615531,-122.203549,Building,US
5665,4b9ff67df964a520fe4d37e3,47.615253,-122.321269,Bus Line,US
5666,4b9fedb8f964a5202e4b37e3,47.612008,-122.33715,Sandwich Place,US
5667,4b9fe59af964a5208e4837e3,47.716243,-122.183275,Medical Center,US
5668,4b9fd977f964a5206d4437e3,47.590688,-122.286492,Park,US
5669,4b9fa49bf964a5202c3137e3,47.61888,-122.329488,Automotive Shop,US
5670,4b9fa27bf964a5205b3037e3,47.616828,-122.348551,Bus Station,US
5671,4b9efc2cf964a5206a0e37e3,47.581982,-122.30056,Sandwich Place,US
5672,4b9ed44af964a520d50437e3,47.668685,-122.385362,Design Studio,US
5673,4b9ed027f964a520df0337e3,47.623058,-122.167509,Asian Restaurant,US
5674,4b9eb728f964a520fcfb36e3,47.668785,-122.290264,Dance Studio,US
5675,4b9e9369f964a52098f036e3,47.694003,-122.376205,Sandwich Place,US
5676,4b9e8ce4f964a52025ee36e3,47.613769,-122.33514,Seafood Restaurant,US
5677,4b9e88fef964a520b3ec36e3,47.710923,-122.299842,Automotive Shop,US
5678,4b9e80edf964a520a6e936e3,47.441424,-122.233956,Thai Restaurant,US
5679,4b9e7ae1f964a52092e736e3,47.607793,-122.331567,French Restaurant,US
5680,4b9e7ae1f964a52091e736e3,47.710039,-122.186085,Car Dealership,US
5681,4b9e5b40f964a5206ddc36e3,47.62658,-122.144001,Automotive Shop,US
5682,4b9e3bdff964a520dbd336e3,47.655357,-122.332292,Bus Line,US
5683,4b9e39b1f964a52028d336e3,47.445881,-122.30444,Airport Gate,US
5684,4b9dc7f1f964a52090bd36e3,47.668827,-122.118015,Office,US
5685,4b9da8cdf964a520b8b836e3,47.738233,-122.344688,Fast Food Restaurant,US
5686,4b9da078f964a52000b736e3,47.661489,-122.338226,Japanese Restaurant,US
5687,4b9d8f37f964a520abb336e3,47.442135,-122.196475,Fast Food Restaurant,US
5688,4b9d8f2df964a520a8b336e3,47.566702,-122.186339,Home (private),US
5689,4b9d8c0bf964a52005b336e3,47.504078,-122.157373,Grocery Store,US
5690,4b9d788af964a520f3ae36e3,47.751856,-122.312895,Convenience Store,US
5691,4b9d7191f964a5201ead36e3,47.468937,-122.340649,Paper / Office Supplies Store,US
5692,4b9d6876f964a5209baa36e3,47.655874,-122.381328,Boat or Ferry,US
5693,4b9d5af2f964a5204da636e3,47.75862,-122.261848,Fast Food Restaurant,US
5694,4b9d5aacf964a52032a636e3,47.600843,-122.306697,Playground,US
5695,4b9d5082f964a520e0a236e3,47.603052,-122.096472,Lake,US
5696,4b9d4c78f964a52072a136e3,47.610169,-122.343014,Deli / Bodega,US
5697,4b9d4876f964a520fb9f36e3,47.618386,-122.347421,Plaza,US
5698,4b9d4398f964a520439e36e3,47.586026,-122.230103,Bus Line,US
5699,4b9d39aef964a5201c9b36e3,47.61038,-122.203438,Gift Shop,US
5700,4b9d3395f964a520f39836e3,47.612747,-122.28949,Boutique,US
5701,4b9d2b56f964a520fb9536e3,47.668396,-122.37538,Coffee Shop,US
5702,4b9d1b81f964a5204d9036e3,47.488213,-122.175358,Fast Food Restaurant,US
5703,4b9c96c8f964a520a17136e3,47.448474,-122.153763,Gas Station / Garage,US
5704,4b9c63ddf964a5201c6536e3,47.676253,-122.201142,Building,US
5705,4b9c5c35f964a5209a6236e3,47.656323,-122.342487,Theater,US
5706,4b9c3ef3f964a520975836e3,47.466393,-122.28769,Fast Food Restaurant,US
5707,4b9c3bfcf964a520825736e3,47.672865,-122.354548,Salon / Barbershop,US
5708,4b9c2a07f964a520a25036e3,47.54714,-122.285014,Grocery Store,US
5709,4b9c27b3f964a520cb4f36e3,47.53537,-122.143979,Golf Course,US
5710,4b9c2531f964a520ba4e36e3,47.609831,-122.199716,Pet Store,US
5711,4b9c1d23f964a520864b36e3,47.685509,-122.403385,Harbor / Marina,US
5712,4b9c1c37f964a520124b36e3,47.497704,-122.20189,Doctor's Office,US
5713,4b9c1849f964a5206f4936e3,47.570688,-122.370846,Arts & Crafts Store,US
5714,4b9c1608f964a5207f4836e3,47.471943,-122.335574,Juice Bar,US
5715,4b9c0febf964a520144636e3,47.617417,-122.128916,Post Office,US
5716,4b9bf80ef964a520c43b36e3,47.621151,-122.170143,Automotive Shop,US
5717,4b9bf569f964a520903a36e3,47.661514,-122.149258,Housing Development,US
5718,4b9bf058f964a5203e3836e3,47.628311,-122.153439,Automotive Shop,US
5719,4b9be725f964a520ca3336e3,47.458447,-122.258649,Gift Shop,US
5720,4b9be225f964a520213136e3,47.547457,-122.063228,Car Dealership,US
5721,4b9bdba4f964a520022e36e3,47.566898,-122.297449,Building,US
5722,4b9bda04f964a5202f2d36e3,47.633354,-122.325672,Bus Station,US
5723,4b9bc8cff964a520c52436e3,47.446292,-122.219422,Bike Shop,US
5724,4b9b2e47f964a5204ff835e3,47.518769,-122.200911,Convenience Store,US
5725,4b9b144af964a52022f135e3,47.550599,-122.296683,Church,US
5726,4b9b10edf964a52012f035e3,47.455877,-122.280991,Gas Station / Garage,US
5727,4b9b0171f964a5201eeb35e3,47.756601,-122.344957,Drugstore / Pharmacy,US
5728,4b9afd67f964a520c5e935e3,47.650796,-122.300235,College Stadium,US
5729,4b9ae07ff964a520a3de35e3,47.542005,-122.061968,Bus Station,US
5730,4b9ace06f964a5206bd735e3,47.639513,-122.398944,Post Office,US
5731,4b9a9c1bf964a52012c635e3,47.536341,-122.27809,Park,US
5732,4b9a7b6df964a52057b935e3,47.575275,-122.333747,Event Space,US
5733,4b9a7a63f964a520eab835e3,47.4416,-122.300148,American Restaurant,US
5734,4b9a716ff964a520c3b535e3,47.598817,-122.33278,Tech Startup,US
5735,4b9a592bf964a52000ae35e3,47.43914,-122.323926,Airport,US
5736,4b99d38ff964a520869335e3,47.546698,-122.286501,Vietnamese Restaurant,US
5737,4b99bfe2f964a520ed8f35e3,47.656254,-122.312336,Bus Station,US
5738,4b99af6bf964a520e98b35e3,47.702367,-122.36294,Nail Salon,US
5739,4b99ad0df964a520578b35e3,47.628159,-122.149536,Italian Restaurant,US
5740,4b99aad4f964a520d68a35e3,47.682946,-122.294829,Middle School,US
5741,4b99a515f964a520748935e3,47.597664,-122.151941,Building,US
5742,4b99a352f964a5200a8935e3,47.660808,-122.335743,Arts & Crafts Store,US
5743,4b999dbff964a520af8735e3,47.597736,-122.31206,Museum,US
5744,4b998bb4f964a520838235e3,47.580351,-122.335312,Coffee Shop,US
5745,4b998b52f964a520588235e3,47.565466,-122.327566,Board Shop,US
5746,4b9989bef964a520b38135e3,47.613931,-122.33418,Bus Line,US
5747,4b997b0ff964a520c77d35e3,47.673523,-122.391107,Elementary School,US
5748,4b997a93f964a520987d35e3,47.569815,-122.101733,School,US
5749,4b997a53f964a520827d35e3,47.757008,-122.343306,Storage Facility,US
5750,4b996316f964a520a07735e3,47.53824,-122.166411,Coffee Shop,US
5751,4b994801f964a520ec6f35e3,47.604929,-122.337502,Building,US
5752,4b994755f964a520bf6f35e3,47.613961,-122.194901,General Travel,US
5753,4b9939c7f964a5205d6b35e3,47.687296,-122.344045,Miscellaneous Shop,US
5754,4b9929eef964a5200b6635e3,47.446302,-122.304332,Airport Gate,US
5755,4b99132bf964a520b95f35e3,47.608894,-122.189453,Hotel Bar,US
5756,4b990678f964a520955c35e3,47.441433,-122.30356,Airport Gate,US
5757,4b987638f964a520354335e3,47.528186,-122.323841,Building,US
5758,4b985bfaf964a520e33d35e3,47.749269,-122.358926,College Gym,US
5759,4b985a0ff964a520673d35e3,47.679937,-122.329159,Hiking Trail,US
5760,4b9849ddf964a520c93935e3,47.618198,-122.351732,Office,US
5761,4b9848d6f964a520823935e3,47.653889,-122.138817,Bus Station,US
5762,4b983890f964a520263535e3,47.441529,-122.209516,Medical Center,US
5763,4b982888f964a520563035e3,47.643996,-122.30444,Bus Station,US
5764,4b9822f6f964a520df2e35e3,47.665936,-122.349308,Garden,US
5765,4b98214cf964a520822e35e3,47.676172,-122.375143,High School,US
5766,4b98202af964a520362e35e3,47.560707,-122.383189,Bank,US
5767,4b981dbef964a520882d35e3,47.545602,-122.061823,Gas Station / Garage,US
5768,4b980ca3f964a520d52835e3,47.624827,-122.360032,Dentist's Office,US
5769,4b980a5af964a520252835e3,47.512274,-122.354695,Fried Chicken Joint,US
5770,4b97ec7df964a520b41f35e3,47.57548,-122.169292,Laundry Service,US
5771,4b97e775f964a520191e35e3,47.715967,-122.184757,Doctor's Office,US
5772,4b97d4c5f964a5208d1835e3,47.61014,-122.141701,Building,US
5773,4b97befef964a520081335e3,47.605619,-122.330856,Office,US
5774,4b972a2df964a5209dfa34e3,47.536524,-122.29355,Church,US
5775,4b96be0cf964a520a7e134e3,47.654521,-122.308995,Thrift / Vintage Store,US
5776,4b969461f964a52031d634e3,47.70709,-122.32281,Liquor Store,US
5777,4b967c0df964a52027cf34e3,47.675444,-122.2017,Laundry Service,US
5778,4b967b28f964a520e8ce34e3,47.481228,-122.197063,Gym,US
5779,4b967233f964a520b1cc34e3,47.523403,-122.279549,Deli / Bodega,US
5780,4b95ac9cf964a520e2ae34e3,47.608829,-122.341346,Hobby Shop,US
5781,4b95a72bf964a520f9ad34e3,47.538374,-122.166722,Cosmetics Shop,US
5782,4b95a00cf964a520c8ac34e3,47.441528,-122.222257,Mexican Restaurant,US
5783,4b95997bf964a5207bab34e3,47.675053,-122.095649,Building,US
5784,4b9590bcf964a520bda934e3,47.60406,-122.337868,Office,US
5785,4b958b08f964a52072a834e3,47.644307,-122.199286,Medical Center,US
5786,4b957676f964a520d7a334e3,47.609819,-122.339456,Deli / Bodega,US
5787,4b957034f964a52099a234e3,47.546306,-122.330234,Fast Food Restaurant,US
5788,4b9569e9f964a52045a134e3,47.676297,-122.099025,Doctor's Office,US
5789,4b95577cf964a520739d34e3,47.586389,-122.33366,BBQ Joint,US
5790,4b94b3a4f964a520f88034e3,47.558179,-122.115255,Food & Drink Shop,US
5791,4b94a04cf964a520047f34e3,47.670565,-122.121473,Ice Cream Shop,US
5792,4b945d59f964a5206f7634e3,47.480209,-122.206263,Yoga Studio,US
5793,4b945a7af964a520e57534e3,47.59892,-122.316423,Vietnamese Restaurant,US
5794,4b945370f964a520bc7434e3,47.473483,-122.217257,Drugstore / Pharmacy,US
5795,4b9451ebf964a520827434e3,47.479896,-122.213557,Italian Restaurant,US
5796,4b944921f964a520f07234e3,47.617641,-122.320473,Funeral Home,US
5797,4b941f23f964a520956934e3,47.537307,-122.350107,Park,US
5798,4b9412dcf964a5200f6634e3,47.708854,-122.33333,Donut Shop,US
5799,4b940ff3f964a5202e6534e3,47.441847,-122.303753,Airport Terminal,US
5800,4b940d3df964a520546434e3,47.6661,-122.38516,Building,US
5801,4b940cb3f964a520296434e3,47.590386,-122.288577,Scenic Lookout,US
5802,4b940a96f964a520846334e3,47.465736,-122.343501,Sporting Goods Shop,US
5803,4b940811f964a520b86234e3,47.462794,-122.139266,Church,US
5804,4b93fb63f964a520d65e34e3,47.592331,-122.226248,Dog Run,US
5805,4b9330f5f964a520593a34e3,47.438233,-122.30135,Airport Gate,US
5806,4b93237bf964a5203d3734e3,47.667194,-122.300856,Liquor Store,US
5807,4b931aeef964a5205e3534e3,47.64839,-122.379112,Other Great Outdoors,US
5808,4b9314c0f964a520a83334e3,47.517404,-122.450695,Boat or Ferry,US
5809,4b931225f964a520fc3234e3,47.757065,-122.343432,Bank,US
5810,4b930fa9f964a5204f3234e3,47.54897,-122.317232,Rock Club,US
5811,4b930c8ff964a520793134e3,47.510227,-122.354763,Ice Cream Shop,US
5812,4b92fa4cf964a520ff2b34e3,47.716187,-122.343058,Golf Course,US
5813,4b92f845f964a5205c2b34e3,47.706832,-122.182072,Hardware Store,US
5814,4b92f2cdf964a5208b2934e3,47.576723,-122.138814,Pizza Place,US
5815,4b92f194f964a520182934e3,47.609625,-122.340599,Toy / Game Store,US
5816,4b92f081f964a520ac2834e3,47.681837,-122.258533,Playground,US
5817,4b92ec49f964a5205b2734e3,47.619442,-122.130203,Pizza Place,US
5818,4b92e895f964a520172634e3,47.616066,-122.204904,Sporting Goods Shop,US
5819,4b92e22af964a520362434e3,47.670243,-122.340488,Golf Course,US
5820,4b92e022f964a5208e2334e3,47.670472,-122.120358,Cosmetics Shop,US
5821,4b92dd28f964a520972234e3,47.621127,-122.35442,Parking,US
5822,4b92d1b8f964a520b41e34e3,47.688632,-122.35539,Veterinarian,US
5823,4b92c937f964a520901b34e3,47.567116,-122.307229,Golf Course,US
5824,4b92c934f964a5208f1b34e3,47.512331,-122.464256,Boat or Ferry,US
5825,4b92c8a2f964a5205c1b34e3,47.520157,-122.266933,Fast Food Restaurant,US
5826,4b92c81cf964a520301b34e3,47.610085,-122.33815,Sandwich Place,US
5827,4b92c4fdf964a5200c1a34e3,47.538699,-122.282871,Bakery,US
5828,4b92c4cdf964a520f81934e3,47.75859,-122.248738,Japanese Restaurant,US
5829,4b92c322f964a520601934e3,47.57925,-122.410729,Sculpture Garden,US
5830,4b92b97af964a520751534e3,47.479265,-122.20761,Bank,US
5831,4b92abeef964a520e20f34e3,47.615277,-122.203717,Sporting Goods Shop,US
5832,4b92a814f964a520500e34e3,47.532664,-122.288467,Grocery Store,US
5833,4b929be7f964a5205c0934e3,47.667063,-122.102564,Laundry Service,US
5834,4b929b6ff964a520210934e3,47.611841,-122.337109,Light Rail,US
5835,4b929636f964a520130734e3,47.623007,-122.354972,Event Space,US
5836,4b928703f964a520200134e3,47.608912,-122.152476,General College & University,US
5837,4b928574f964a5208d0034e3,47.630724,-122.178867,Veterinarian,US
5838,4b9271eef964a5200cfa33e3,47.446317,-122.299805,Airport Gate,US
5839,4b9267ecf964a5203df733e3,47.43996,-122.298045,Airport Terminal,US
5840,4b920ab6f964a520a5e433e3,47.617018,-122.201048,Comedy Club,US
5841,4b91ef3df964a52006e033e3,47.459342,-122.256236,Asian Restaurant,US
5842,4b91ed7cf964a520c8df33e3,47.459397,-122.255763,Filipino Restaurant,US
5843,4b91d056f964a5202ed933e3,47.617943,-122.334824,Performing Arts Venue,US
5844,4b91c594f964a52044d633e3,47.488251,-122.349589,Fast Food Restaurant,US
5845,4b91b7e7f964a52055d233e3,47.414214,-122.339701,Beach,US
5846,4b91ab4ef964a52092ce33e3,47.690609,-122.317824,Pub,US
5847,4b91a186f964a5204bcb33e3,47.681322,-122.258186,Other Great Outdoors,US
5848,4b919ec2f964a52074ca33e3,47.661424,-122.325868,Cosmetics Shop,US
5849,4b919df2f964a52039ca33e3,47.586521,-122.189946,Park,US
5850,4b91920af964a5207bc633e3,47.427483,-122.250154,Brewery,US
5851,4b917758f964a520a7be33e3,47.628084,-122.14362,Automotive Shop,US
5852,4b917679f964a52057be33e3,47.6091,-122.3173,College Administrative Building,US
5853,4b91714cf964a520d9bc33e3,47.633701,-122.315769,Cemetery,US
5854,4b9168fbf964a5202fba33e3,47.644314,-122.137027,Seafood Restaurant,US
5855,4b91234cf964a520ffa533e3,47.684437,-122.253542,School,US
5856,4b911e29f964a520c2a433e3,47.703058,-122.324119,Gym,US
5857,4b90a401f964a520059333e3,47.616806,-122.201613,Other Nightlife,US
5858,4b90991ff964a520929133e3,47.477399,-122.186722,Bar,US
5859,4b9096eaf964a520439133e3,47.48758,-122.258276,Convenience Store,US
5860,4b907f97f964a520638d33e3,47.75378,-122.349611,High School,US
5861,4b907f5df964a520558d33e3,47.625495,-122.354547,Salon / Barbershop,US
5862,4b906a13f964a5201b8933e3,47.44086,-122.306499,Airport Gate,US
5863,4b906736f964a520768833e3,47.61832,-122.303891,Gas Station / Garage,US
5864,4b9066aef964a520568833e3,47.724537,-122.29296,Fast Food Restaurant,US
5865,4b904934f964a520828133e3,47.611863,-122.322882,Optical Shop,US
5866,4b903115f964a520577b33e3,47.568744,-122.288703,Department Store,US
5867,4b901bc0f964a5201d7633e3,47.628261,-122.155958,Sandwich Place,US
5868,4b8ff38cf964a520b86b33e3,47.615502,-122.184627,Automotive Shop,US
5869,4b8fe1d2f964a520396733e3,47.612067,-122.333953,Deli / Bodega,US
5870,4b8f51a7f964a5204b5133e3,47.488725,-122.350153,Gas Station / Garage,US
5871,4b8f3e05f964a520014f33e3,47.628163,-122.14167,Electronics Store,US
5872,4b8f1a95f964a520344933e3,47.691598,-122.376258,Thrift / Vintage Store,US
5873,4b8f1024f964a5203c4733e3,47.665055,-122.099572,Gas Station / Garage,US
5874,4b8ee4e7f964a5202e3d33e3,47.69365,-122.317788,Chinese Restaurant,US
5875,4b8ee349f964a520d53c33e3,47.677099,-122.094708,Office,US
5876,4b8ee0f1f964a520513c33e3,47.636694,-122.406844,Other Great Outdoors,US
5877,4b8ed267f964a520293933e3,47.677018,-122.380325,School,US
5878,4b8ebfe4f964a520cb3433e3,47.626479,-122.154759,Salon / Barbershop,US
5879,4b8eb464f964a520213233e3,47.614206,-122.33571,Office,US
5880,4b8ea6fdf964a5209d2e33e3,47.75341,-122.21243,Farmers Market,US
5881,4b8ea5a5f964a5203c2e33e3,47.629595,-122.381773,Harbor / Marina,US
5882,4b8ea1c4f964a520382d33e3,47.623768,-122.190799,Dentist's Office,US
5883,4b8e9817f964a520cd2a33e3,47.617302,-122.34787,Office,US
5884,4b8de1d5f964a520ef1133e3,47.555272,-122.153003,Home (private),US
5885,4b8ddcfff964a520281133e3,47.708748,-122.237308,Mexican Restaurant,US
5886,4b8dc66cf964a520200d33e3,47.602033,-122.334094,Plaza,US
5887,4b8dba9bf964a520e70a33e3,47.700475,-122.327971,Cosmetics Shop,US
5888,4b8d82c2f964a5200a0033e3,47.621351,-122.131062,Sporting Goods Shop,US
5889,4b8d7e16f964a5200cff32e3,47.456601,-122.243258,Fast Food Restaurant,US
5890,4b8d5522f964a52024f532e3,47.655141,-122.318505,Sculpture Garden,US
5891,4b8d4c1ff964a520bcf232e3,47.623992,-122.160421,Office,US
5892,4b8c80e0f964a5201ad432e3,47.597018,-122.326843,Accessories Store,US
5893,4b8c784cf964a5205bd232e3,47.48093,-122.214618,Vietnamese Restaurant,US
5894,4b8c7129f964a5200ad132e3,47.679082,-122.179273,Spa / Massage,US
5895,4b8c605bf964a5209acd32e3,47.446325,-122.26154,Electronics Store,US
5896,4b8c3a09f964a52047c532e3,47.613916,-122.328469,Automotive Shop,US
5897,4b8c39d1f964a5203bc532e3,47.616752,-122.201743,Coffee Shop,US
5898,4b8c34b3f964a52011c432e3,47.610123,-122.342843,Art Gallery,US
5899,4b8c32a4f964a520a8c332e3,47.447826,-122.301886,Airport Gate,US
5900,4b8c305df964a5201fc332e3,47.599433,-122.334181,Art Gallery,US
5901,4b8c2cedf964a52048c232e3,47.599701,-122.332914,Art Gallery,US
5902,4b8c2583f964a520a5c032e3,47.617147,-122.192957,Cafeteria,US
